date,sku,units,price,on_promo
2025-12-12,WIDGET-RED,16,19.99,0
2025-12-13,CABLE-USBC,43,9.99,0
2025-12-13,CASE-CLEAR,2,14.99,0
2025-12-13,CHARGER-65W,10,39.99,0
2025-12-13,GADGET-MINI,5,24.99,0
2025-12-13,GADGET-PRO,10,49.99,0
2025-12-13,SCREEN-GUARD,5,12.99,0
2025-12-13,STICKER-PACK,9,4.99,0
2025-12-13,WIDGET-BLUE,36,19.99,1
2025-12-13,WIDGET-RED,20,19.99,0
2025-12-14,CABLE-USBC,32,9.99,0
2025-12-14,CASE-CLEAR,3,14.99,0
2025-12-14,CHARGER-65W,11,39.99,0
2025-12-14,GADGET-MINI,5,24.99,0
2025-12-14,GADGET-PRO,8,49.99,0
2025-12-14,SCREEN-GUARD,8,12.99,0
2025-12-14,STAND-ALU,4,29.99,1
2025-12-14,WIDGET-BLUE,23,19.99,0
2025-12-14,WIDGET-RED,13,19.99,0
2025-12-15,CABLE-USBC,45,9.99,0
2025-12-15,CASE-CLEAR,9,14.99,0
2025-12-15,CHARGER-65W,8,39.99,0
2025-12-15,GADGET-MINI,3,24.99,0
2025-12-15,GADGET-PRO,14,49.99,0
2025-12-15,SCREEN-GUARD,13,12.99,0
2025-12-15,STAND-ALU,11,29.99,0
2025-12-15,STICKER-PACK,8,4.99,1
2025-12-15,WIDGET-BLUE,16,19.99,0
2025-12-15,WIDGET-RED,30,19.99,0
2025-12-16,CABLE-USBC,42,9.99,0
2025-12-16,CASE-CLEAR,8,14.99,0
2025-12-16,CHARGER-65W,21,39.99,0
2025-12-16,GADGET-MINI,8,24.99,0
2025-12-16,GADGET-PRO,8,49.99,0
2025-12-16,SCREEN-GUARD,4,12.99,0
2025-12-16,STAND-ALU,2,29.99,1
2025-12-16,STICKER-PACK,5,4.99,0
2025-12-16,WIDGET-BLUE,12,19.99,0
2025-12-16,WIDGET-RED,55,19.99,1
2025-12-17,CABLE-USBC,40,9.99,0
2025-12-17,CASE-CLEAR,7,14.99,0
2025-12-17,CHARGER-65W,7,39.99,0
2025-12-17,GADGET-MINI,8,24.99,0
2025-12-17,GADGET-PRO,8,49.99,0
2025-12-17,SCREEN-GUARD,3,12.99,0
2025-12-17,STAND-ALU,2,29.99,0
2025-12-17,STICKER-PACK,3,4.99,0
2025-12-17,WIDGET-BLUE,7,19.99,0
2025-12-17,WIDGET-RED,22,19.99,0
2025-12-18,CABLE-USBC,38,9.99,0
2025-12-18,CASE-CLEAR,8,14.99,0
2025-12-18,CHARGER-65W,19,39.99,0
2025-12-18,GADGET-MINI,6,24.99,0
2025-12-18,GADGET-PRO,12,49.99,0
2025-12-18,SCREEN-GUARD,8,12.99,0
2025-12-18,STAND-ALU,8,29.99,0
2025-12-18,STICKER-PACK,12,4.99,0
2025-12-18,WIDGET-BLUE,20,19.99,0
2025-12-18,WIDGET-RED,15,19.99,0
2025-12-19,CABLE-USBC,30,9.99,0
2025-12-19,CASE-CLEAR,3,14.99,0
2025-12-19,CHARGER-65W,16,39.99,0
2025-12-19,GADGET-MINI,7,24.99,0
2025-12-19,GADGET-PRO,16,49.99,0
2025-12-19,SCREEN-GUARD,3,12.99,0
2025-12-19,STICKER-PACK,2,4.99,0
2025-12-19,WIDGET-BLUE,13,19.99,0
2025-12-19,WIDGET-RED,22,19.99,0
2025-12-20,CABLE-USBC,55,9.99,0
2025-12-20,CASE-CLEAR,1,14.99,0
2025-12-20,CHARGER-65W,25,39.99,1
2025-12-20,GADGET-MINI,21,24.99,0
2025-12-20,GADGET-PRO,23,49.99,0
2025-12-20,SCREEN-GUARD,2,12.99,0
2025-12-20,STAND-ALU,6,29.99,0
2025-12-20,STICKER-PACK,1,4.99,1
2025-12-20,WIDGET-BLUE,8,19.99,0
2025-12-20,WIDGET-RED,26,19.99,0
2025-12-21,CABLE-USBC,46,9.99,0
2025-12-21,CASE-CLEAR,7,14.99,0
2025-12-21,CHARGER-65W,12,39.99,0
2025-12-21,GADGET-MINI,15,24.99,0
2025-12-21,GADGET-PRO,19,49.99,0
2025-12-21,SCREEN-GUARD,7,12.99,0
2025-12-21,STAND-ALU,2,29.99,0
2025-12-21,STICKER-PACK,3,4.99,0
2025-12-21,WIDGET-BLUE,15,19.99,0
2025-12-21,WIDGET-RED,21,19.99,0
2025-12-22,CABLE-USBC,82,9.99,1
2025-12-22,CASE-CLEAR,2,14.99,0
2025-12-22,CHARGER-65W,13,39.99,0
2025-12-22,GADGET-MINI,7,24.99,0
2025-12-22,GADGET-PRO,12,49.99,0
2025-12-22,SCREEN-GUARD,4,12.99,0
2025-12-22,STAND-ALU,1,29.99,0
2025-12-22,STICKER-PACK,2,4.99,0
2025-12-22,WIDGET-BLUE,11,19.99,0
2025-12-22,WIDGET-RED,13,19.99,0
2025-12-23,CABLE-USBC,36,9.99,0
2025-12-23,CASE-CLEAR,9,14.99,0
2025-12-23,CHARGER-65W,9,39.99,0
2025-12-23,GADGET-MINI,5,24.99,0
2025-12-23,GADGET-PRO,26,49.99,0
2025-12-23,SCREEN-GUARD,7,12.99,0
2025-12-23,STAND-ALU,13,29.99,0
2025-12-23,STICKER-PACK,6,4.99,0
2025-12-23,WIDGET-BLUE,23,19.99,1
2025-12-23,WIDGET-RED,17,19.99,0
2025-12-24,CABLE-USBC,38,9.99,0
2025-12-24,CASE-CLEAR,7,14.99,0
2025-12-24,CHARGER-65W,12,39.99,0
2025-12-24,GADGET-MINI,5,24.99,0
2025-12-24,GADGET-PRO,15,49.99,0
2025-12-24,SCREEN-GUARD,3,12.99,0
2025-12-24,STAND-ALU,3,29.99,0
2025-12-24,STICKER-PACK,6,4.99,0
2025-12-24,WIDGET-BLUE,15,19.99,0
2025-12-24,WIDGET-RED,31,19.99,0
2025-12-25,CABLE-USBC,34,9.99,0
2025-12-25,CASE-CLEAR,2,14.99,0
2025-12-25,CHARGER-65W,17,39.99,0
2025-12-25,GADGET-MINI,6,24.99,0
2025-12-25,GADGET-PRO,21,49.99,0
2025-12-25,SCREEN-GUARD,3,12.99,0
2025-12-25,STAND-ALU,3,29.99,1
2025-12-25,WIDGET-BLUE,12,19.99,0
2025-12-25,WIDGET-RED,9,19.99,0
2025-12-26,CABLE-USBC,32,9.99,0
2025-12-26,CASE-CLEAR,3,14.99,0
2025-12-26,CHARGER-65W,15,39.99,1
2025-12-26,GADGET-MINI,3,24.99,0
2025-12-26,GADGET-PRO,12,49.99,0
2025-12-26,SCREEN-GUARD,4,12.99,0
2025-12-26,STICKER-PACK,2,4.99,0
2025-12-26,WIDGET-BLUE,16,19.99,0
2025-12-26,WIDGET-RED,14,19.99,0
2025-12-27,CABLE-USBC,29,9.99,0
2025-12-27,CASE-CLEAR,2,14.99,0
2025-12-27,CHARGER-65W,13,39.99,0
2025-12-27,GADGET-MINI,6,24.99,0
2025-12-27,GADGET-PRO,21,49.99,0
2025-12-27,SCREEN-GUARD,5,12.99,0
2025-12-27,STICKER-PACK,1,4.99,0
2025-12-27,WIDGET-BLUE,21,19.99,1
2025-12-27,WIDGET-RED,16,19.99,0
2025-12-28,CABLE-USBC,32,9.99,0
2025-12-28,CASE-CLEAR,5,14.99,0
2025-12-28,CHARGER-65W,14,39.99,0
2025-12-28,GADGET-MINI,9,24.99,0
2025-12-28,GADGET-PRO,13,49.99,0
2025-12-28,SCREEN-GUARD,3,12.99,0
2025-12-28,STICKER-PACK,5,4.99,0
2025-12-28,WIDGET-BLUE,16,19.99,0
2025-12-28,WIDGET-RED,21,19.99,0
2025-12-29,CABLE-USBC,44,9.99,0
2025-12-29,CASE-CLEAR,6,14.99,0
2025-12-29,CHARGER-65W,4,39.99,0
2025-12-29,GADGET-MINI,4,24.99,0
2025-12-29,GADGET-PRO,9,49.99,0
2025-12-29,SCREEN-GUARD,10,12.99,0
2025-12-29,STAND-ALU,6,29.99,0
2025-12-29,STICKER-PACK,3,4.99,0
2025-12-29,WIDGET-BLUE,15,19.99,0
2025-12-29,WIDGET-RED,11,19.99,0
2025-12-30,CABLE-USBC,51,9.99,0
2025-12-30,CASE-CLEAR,4,14.99,0
2025-12-30,CHARGER-65W,4,39.99,0
2025-12-30,GADGET-MINI,6,24.99,0
2025-12-30,GADGET-PRO,15,49.99,0
2025-12-30,SCREEN-GUARD,4,12.99,0
2025-12-30,STAND-ALU,4,29.99,0
2025-12-30,STICKER-PACK,1,4.99,0
2025-12-30,WIDGET-BLUE,16,19.99,0
2025-12-30,WIDGET-RED,31,19.99,0
2025-12-31,CABLE-USBC,50,9.99,0
2025-12-31,CASE-CLEAR,6,14.99,0
2025-12-31,CHARGER-65W,11,39.99,0
2025-12-31,GADGET-MINI,9,24.99,0
2025-12-31,GADGET-PRO,11,49.99,0
2025-12-31,SCREEN-GUARD,15,12.99,0
2025-12-31,STAND-ALU,2,29.99,0
2025-12-31,STICKER-PACK,9,4.99,0
2025-12-31,WIDGET-BLUE,15,19.99,0
2025-12-31,WIDGET-RED,24,19.99,0
2026-01-01,CABLE-USBC,61,9.99,0
2026-01-01,CASE-CLEAR,7,14.99,0
2026-01-01,CHARGER-65W,20,39.99,0
2026-01-01,GADGET-MINI,18,24.99,0
2026-01-01,GADGET-PRO,15,49.99,0
2026-01-01,SCREEN-GUARD,11,12.99,0
2026-01-01,STAND-ALU,6,29.99,0
2026-01-01,STICKER-PACK,2,4.99,0
2026-01-01,WIDGET-BLUE,17,19.99,0
2026-01-01,WIDGET-RED,23,19.99,0
2026-01-02,CABLE-USBC,44,9.99,0
2026-01-02,CASE-CLEAR,14,14.99,0
2026-01-02,CHARGER-65W,17,39.99,0
2026-01-02,GADGET-MINI,13,24.99,0
2026-01-02,GADGET-PRO,16,49.99,0
2026-01-02,SCREEN-GUARD,6,12.99,0
2026-01-02,STAND-ALU,6,29.99,0
2026-01-02,STICKER-PACK,1,4.99,0
2026-01-02,WIDGET-BLUE,29,19.99,0
2026-01-02,WIDGET-RED,28,19.99,0
2026-01-03,CABLE-USBC,40,9.99,0
2026-01-03,CASE-CLEAR,1,14.99,0
2026-01-03,CHARGER-65W,15,39.99,0
2026-01-03,GADGET-MINI,16,24.99,0
2026-01-03,GADGET-PRO,23,49.99,0
2026-01-03,SCREEN-GUARD,10,12.99,0
2026-01-03,STAND-ALU,3,29.99,0
2026-01-03,STICKER-PACK,2,4.99,0
2026-01-03,WIDGET-BLUE,23,19.99,0
2026-01-03,WIDGET-RED,33,19.99,0
2026-01-04,CABLE-USBC,27,9.99,0
2026-01-04,CASE-CLEAR,16,14.99,0
2026-01-04,CHARGER-65W,15,39.99,0
2026-01-04,GADGET-MINI,12,24.99,1
2026-01-04,GADGET-PRO,24,49.99,0
2026-01-04,SCREEN-GUARD,12,12.99,0
2026-01-04,STAND-ALU,1,29.99,0
2026-01-04,STICKER-PACK,7,4.99,0
2026-01-04,WIDGET-BLUE,32,19.99,0
2026-01-04,WIDGET-RED,21,19.99,0
2026-01-05,CABLE-USBC,71,9.99,0
2026-01-05,CASE-CLEAR,6,14.99,0
2026-01-05,CHARGER-65W,23,39.99,1
2026-01-05,GADGET-MINI,27,24.99,1
2026-01-05,GADGET-PRO,11,49.99,0
2026-01-05,SCREEN-GUARD,3,12.99,0
2026-01-05,STAND-ALU,3,29.99,0
2026-01-05,STICKER-PACK,6,4.99,0
2026-01-05,WIDGET-BLUE,21,19.99,0
2026-01-05,WIDGET-RED,17,19.99,0
2026-01-06,CABLE-USBC,27,9.99,0
2026-01-06,CASE-CLEAR,10,14.99,0
2026-01-06,CHARGER-65W,15,39.99,0
2026-01-06,GADGET-MINI,10,24.99,0
2026-01-06,GADGET-PRO,27,49.99,0
2026-01-06,SCREEN-GUARD,3,12.99,0
2026-01-06,STAND-ALU,3,29.99,0
2026-01-06,WIDGET-BLUE,8,19.99,0
2026-01-06,WIDGET-RED,13,19.99,0
2026-01-07,CABLE-USBC,51,9.99,0
2026-01-07,CASE-CLEAR,11,14.99,0
2026-01-07,CHARGER-65W,20,39.99,0
2026-01-07,GADGET-MINI,19,24.99,0
2026-01-07,GADGET-PRO,12,49.99,0
2026-01-07,SCREEN-GUARD,15,12.99,0
2026-01-07,WIDGET-BLUE,16,19.99,0
2026-01-07,WIDGET-RED,30,19.99,0
2026-01-08,CABLE-USBC,39,9.99,0
2026-01-08,CASE-CLEAR,5,14.99,0
2026-01-08,CHARGER-65W,11,39.99,0
2026-01-08,GADGET-MINI,6,24.99,0
2026-01-08,GADGET-PRO,23,49.99,0
2026-01-08,SCREEN-GUARD,12,12.99,0
2026-01-08,STAND-ALU,3,29.99,1
2026-01-08,STICKER-PACK,1,4.99,0
2026-01-08,WIDGET-BLUE,14,19.99,0
2026-01-08,WIDGET-RED,27,19.99,0
2026-01-09,CABLE-USBC,39,9.99,0
2026-01-09,CASE-CLEAR,4,14.99,0
2026-01-09,CHARGER-65W,16,39.99,0
2026-01-09,GADGET-MINI,7,24.99,0
2026-01-09,GADGET-PRO,7,49.99,0
2026-01-09,SCREEN-GUARD,9,12.99,0
2026-01-09,STAND-ALU,7,29.99,0
2026-01-09,STICKER-PACK,4,4.99,1
2026-01-09,WIDGET-BLUE,18,19.99,0
2026-01-09,WIDGET-RED,28,19.99,0
2026-01-10,CABLE-USBC,32,9.99,0
2026-01-10,CASE-CLEAR,4,14.99,1
2026-01-10,CHARGER-65W,15,39.99,0
2026-01-10,GADGET-MINI,9,24.99,0
2026-01-10,GADGET-PRO,15,49.99,0
2026-01-10,SCREEN-GUARD,5,12.99,0
2026-01-10,WIDGET-BLUE,27,19.99,0
2026-01-10,WIDGET-RED,27,19.99,0
2026-01-11,CABLE-USBC,33,9.99,0
2026-01-11,CASE-CLEAR,3,14.99,0
2026-01-11,CHARGER-65W,33,39.99,0
2026-01-11,GADGET-MINI,23,24.99,0
2026-01-11,GADGET-PRO,22,49.99,0
2026-01-11,SCREEN-GUARD,6,12.99,0
2026-01-11,WIDGET-BLUE,29,19.99,0
2026-01-11,WIDGET-RED,17,19.99,0
2026-01-12,CABLE-USBC,25,9.99,0
2026-01-12,CASE-CLEAR,4,14.99,0
2026-01-12,CHARGER-65W,39,39.99,1
2026-01-12,GADGET-MINI,9,24.99,0
2026-01-12,GADGET-PRO,23,49.99,0
2026-01-12,SCREEN-GUARD,6,12.99,0
2026-01-12,STAND-ALU,3,29.99,0
2026-01-12,STICKER-PACK,1,4.99,0
2026-01-12,WIDGET-BLUE,13,19.99,0
2026-01-12,WIDGET-RED,22,19.99,0
2026-01-13,CABLE-USBC,36,9.99,0
2026-01-13,CASE-CLEAR,7,14.99,0
2026-01-13,CHARGER-65W,18,39.99,0
2026-01-13,GADGET-MINI,4,24.99,0
2026-01-13,GADGET-PRO,15,49.99,0
2026-01-13,SCREEN-GUARD,6,12.99,0
2026-01-13,STAND-ALU,7,29.99,0
2026-01-13,STICKER-PACK,1,4.99,0
2026-01-13,WIDGET-BLUE,10,19.99,0
2026-01-13,WIDGET-RED,10,19.99,0
2026-01-14,CABLE-USBC,26,9.99,0
2026-01-14,CASE-CLEAR,11,14.99,1
2026-01-14,CHARGER-65W,38,39.99,1
2026-01-14,GADGET-MINI,25,24.99,0
2026-01-14,GADGET-PRO,10,49.99,0
2026-01-14,SCREEN-GUARD,5,12.99,0
2026-01-14,STICKER-PACK,1,4.99,0
2026-01-14,WIDGET-BLUE,12,19.99,0
2026-01-14,WIDGET-RED,21,19.99,0
2026-01-15,CABLE-USBC,42,9.99,0
2026-01-15,CASE-CLEAR,15,14.99,0
2026-01-15,CHARGER-65W,12,39.99,0
2026-01-15,GADGET-MINI,11,24.99,0
2026-01-15,GADGET-PRO,33,49.99,0
2026-01-15,SCREEN-GUARD,12,12.99,0
2026-01-15,STAND-ALU,4,29.99,0
2026-01-15,STICKER-PACK,20,4.99,0
2026-01-15,WIDGET-BLUE,29,19.99,0
2026-01-15,WIDGET-RED,24,19.99,0
2026-01-16,CABLE-USBC,43,9.99,0
2026-01-16,CASE-CLEAR,5,14.99,0
2026-01-16,CHARGER-65W,14,39.99,0
2026-01-16,GADGET-MINI,4,24.99,0
2026-01-16,GADGET-PRO,22,49.99,0
2026-01-16,SCREEN-GUARD,6,12.99,0
2026-01-16,STAND-ALU,7,29.99,1
2026-01-16,STICKER-PACK,5,4.99,0
2026-01-16,WIDGET-BLUE,40,19.99,1
2026-01-16,WIDGET-RED,70,19.99,1
2026-01-17,CABLE-USBC,53,9.99,0
2026-01-17,CASE-CLEAR,5,14.99,1
2026-01-17,CHARGER-65W,19,39.99,0
2026-01-17,GADGET-MINI,5,24.99,0
2026-01-17,GADGET-PRO,22,49.99,0
2026-01-17,SCREEN-GUARD,8,12.99,0
2026-01-17,STICKER-PACK,1,4.99,0
2026-01-17,WIDGET-BLUE,11,19.99,0
2026-01-17,WIDGET-RED,34,19.99,0
2026-01-18,CABLE-USBC,60,9.99,0
2026-01-18,CASE-CLEAR,4,14.99,0
2026-01-18,CHARGER-65W,38,39.99,1
2026-01-18,GADGET-MINI,11,24.99,0
2026-01-18,GADGET-PRO,19,49.99,0
2026-01-18,SCREEN-GUARD,4,12.99,0
2026-01-18,STAND-ALU,6,29.99,0
2026-01-18,STICKER-PACK,10,4.99,0
2026-01-18,WIDGET-BLUE,28,19.99,0
2026-01-18,WIDGET-RED,12,19.99,0
2026-01-19,CABLE-USBC,45,9.99,0
2026-01-19,CASE-CLEAR,5,14.99,0
2026-01-19,CHARGER-65W,18,39.99,0
2026-01-19,GADGET-MINI,12,24.99,0
2026-01-19,GADGET-PRO,11,49.99,0
2026-01-19,SCREEN-GUARD,6,12.99,0
2026-01-19,STAND-ALU,1,29.99,0
2026-01-19,STICKER-PACK,4,4.99,0
2026-01-19,WIDGET-BLUE,19,19.99,0
2026-01-19,WIDGET-RED,27,19.99,0
2026-01-20,CABLE-USBC,37,9.99,0
2026-01-20,CASE-CLEAR,6,14.99,0
2026-01-20,CHARGER-65W,7,39.99,0
2026-01-20,GADGET-MINI,10,24.99,0
2026-01-20,GADGET-PRO,12,49.99,0
2026-01-20,SCREEN-GUARD,6,12.99,0
2026-01-20,WIDGET-BLUE,24,19.99,0
2026-01-20,WIDGET-RED,22,19.99,0
2026-01-21,CABLE-USBC,36,9.99,0
2026-01-21,CASE-CLEAR,8,14.99,0
2026-01-21,CHARGER-65W,15,39.99,0
2026-01-21,GADGET-MINI,9,24.99,0
2026-01-21,GADGET-PRO,14,49.99,0
2026-01-21,SCREEN-GUARD,9,12.99,0
2026-01-21,STAND-ALU,5,29.99,0
2026-01-21,WIDGET-BLUE,17,19.99,0
2026-01-21,WIDGET-RED,19,19.99,0
2026-01-22,CABLE-USBC,43,9.99,0
2026-01-22,CASE-CLEAR,6,14.99,0
2026-01-22,CHARGER-65W,9,39.99,0
2026-01-22,GADGET-MINI,4,24.99,0
2026-01-22,GADGET-PRO,19,49.99,0
2026-01-22,SCREEN-GUARD,4,12.99,0
2026-01-22,STAND-ALU,4,29.99,0
2026-01-22,STICKER-PACK,5,4.99,0
2026-01-22,WIDGET-BLUE,13,19.99,0
2026-01-22,WIDGET-RED,15,19.99,0
2026-01-23,CABLE-USBC,39,9.99,0
2026-01-23,CASE-CLEAR,3,14.99,0
2026-01-23,CHARGER-65W,11,39.99,0
2026-01-23,GADGET-MINI,5,24.99,0
2026-01-23,GADGET-PRO,15,49.99,0
2026-01-23,SCREEN-GUARD,5,12.99,0
2026-01-23,STAND-ALU,5,29.99,0
2026-01-23,STICKER-PACK,6,4.99,0
2026-01-23,WIDGET-BLUE,12,19.99,0
2026-01-23,WIDGET-RED,29,19.99,0
2026-01-24,CABLE-USBC,28,9.99,0
2026-01-24,CASE-CLEAR,9,14.99,0
2026-01-24,CHARGER-65W,16,39.99,0
2026-01-24,GADGET-MINI,8,24.99,0
2026-01-24,GADGET-PRO,19,49.99,0
2026-01-24,SCREEN-GUARD,4,12.99,0
2026-01-24,STAND-ALU,12,29.99,0
2026-01-24,STICKER-PACK,6,4.99,0
2026-01-24,WIDGET-BLUE,21,19.99,0
2026-01-24,WIDGET-RED,26,19.99,0
2026-01-25,CABLE-USBC,45,9.99,0
2026-01-25,CASE-CLEAR,8,14.99,0
2026-01-25,CHARGER-65W,9,39.99,0
2026-01-25,GADGET-MINI,16,24.99,0
2026-01-25,GADGET-PRO,41,49.99,0
2026-01-25,SCREEN-GUARD,5,12.99,0
2026-01-25,STAND-ALU,3,29.99,0
2026-01-25,STICKER-PACK,1,4.99,0
2026-01-25,WIDGET-BLUE,27,19.99,0
2026-01-25,WIDGET-RED,16,19.99,0
2026-01-26,CABLE-USBC,36,9.99,0
2026-01-26,CASE-CLEAR,3,14.99,0
2026-01-26,CHARGER-65W,8,39.99,0
2026-01-26,GADGET-MINI,4,24.99,0
2026-01-26,GADGET-PRO,12,49.99,0
2026-01-26,SCREEN-GUARD,4,12.99,0
2026-01-26,STAND-ALU,1,29.99,1
2026-01-26,STICKER-PACK,11,4.99,0
2026-01-26,WIDGET-BLUE,19,19.99,0
2026-01-26,WIDGET-RED,20,19.99,0
2026-01-27,CABLE-USBC,39,9.99,0
2026-01-27,CASE-CLEAR,1,14.99,0
2026-01-27,CHARGER-65W,16,39.99,0
2026-01-27,GADGET-MINI,25,24.99,1
2026-01-27,GADGET-PRO,19,49.99,0
2026-01-27,SCREEN-GUARD,6,12.99,0
2026-01-27,STAND-ALU,3,29.99,0
2026-01-27,STICKER-PACK,5,4.99,0
2026-01-27,WIDGET-BLUE,11,19.99,0
2026-01-27,WIDGET-RED,29,19.99,0
2026-01-28,CABLE-USBC,30,9.99,0
2026-01-28,CASE-CLEAR,16,14.99,0
2026-01-28,CHARGER-65W,6,39.99,0
2026-01-28,GADGET-MINI,12,24.99,0
2026-01-28,GADGET-PRO,20,49.99,0
2026-01-28,SCREEN-GUARD,12,12.99,0
2026-01-28,STAND-ALU,5,29.99,0
2026-01-28,STICKER-PACK,6,4.99,0
2026-01-28,WIDGET-BLUE,22,19.99,0
2026-01-28,WIDGET-RED,17,19.99,0
2026-01-29,CABLE-USBC,33,9.99,0
2026-01-29,CASE-CLEAR,6,14.99,0
2026-01-29,CHARGER-65W,14,39.99,0
2026-01-29,GADGET-MINI,9,24.99,0
2026-01-29,GADGET-PRO,19,49.99,0
2026-01-29,SCREEN-GUARD,2,12.99,0
2026-01-29,STAND-ALU,2,29.99,0
2026-01-29,WIDGET-BLUE,21,19.99,0
2026-01-29,WIDGET-RED,21,19.99,0
2026-01-30,CABLE-USBC,57,9.99,0
2026-01-30,CASE-CLEAR,2,14.99,0
2026-01-30,CHARGER-65W,14,39.99,0
2026-01-30,GADGET-MINI,5,24.99,0
2026-01-30,GADGET-PRO,11,49.99,0
2026-01-30,SCREEN-GUARD,7,12.99,0
2026-01-30,STICKER-PACK,1,4.99,0
2026-01-30,WIDGET-BLUE,19,19.99,0
2026-01-30,WIDGET-RED,24,19.99,0
2026-01-31,CABLE-USBC,35,9.99,0
2026-01-31,CASE-CLEAR,7,14.99,0
2026-01-31,CHARGER-65W,18,39.99,0
2026-01-31,GADGET-MINI,12,24.99,0
2026-01-31,GADGET-PRO,18,49.99,0
2026-01-31,SCREEN-GUARD,11,12.99,0
2026-01-31,STAND-ALU,14,29.99,0
2026-01-31,STICKER-PACK,9,4.99,0
2026-01-31,WIDGET-BLUE,26,19.99,0
2026-01-31,WIDGET-RED,28,19.99,0
2026-02-01,CABLE-USBC,52,9.99,0
2026-02-01,CASE-CLEAR,6,14.99,0
2026-02-01,CHARGER-65W,22,39.99,0
2026-02-01,GADGET-MINI,11,24.99,0
2026-02-01,GADGET-PRO,22,49.99,0
2026-02-01,SCREEN-GUARD,4,12.99,0
2026-02-01,STICKER-PACK,2,4.99,0
2026-02-01,WIDGET-BLUE,25,19.99,0
2026-02-01,WIDGET-RED,26,19.99,0
2026-02-02,CABLE-USBC,76,9.99,0
2026-02-02,CASE-CLEAR,21,14.99,0
2026-02-02,CHARGER-65W,10,39.99,0
2026-02-02,GADGET-MINI,12,24.99,0
2026-02-02,GADGET-PRO,12,49.99,0
2026-02-02,SCREEN-GUARD,6,12.99,1
2026-02-02,STAND-ALU,4,29.99,0
2026-02-02,STICKER-PACK,8,4.99,0
2026-02-02,WIDGET-BLUE,28,19.99,0
2026-02-02,WIDGET-RED,32,19.99,0
2026-02-03,CABLE-USBC,58,9.99,0
2026-02-03,CASE-CLEAR,9,14.99,0
2026-02-03,CHARGER-65W,4,39.99,0
2026-02-03,GADGET-MINI,19,24.99,1
2026-02-03,GADGET-PRO,17,49.99,0
2026-02-03,SCREEN-GUARD,13,12.99,0
2026-02-03,STAND-ALU,1,29.99,0
2026-02-03,STICKER-PACK,7,4.99,0
2026-02-03,WIDGET-BLUE,25,19.99,0
2026-02-03,WIDGET-RED,18,19.99,0
2026-02-04,CABLE-USBC,45,9.99,0
2026-02-04,CASE-CLEAR,5,14.99,0
2026-02-04,CHARGER-65W,20,39.99,0
2026-02-04,GADGET-MINI,12,24.99,0
2026-02-04,GADGET-PRO,14,49.99,0
2026-02-04,SCREEN-GUARD,5,12.99,0
2026-02-04,STAND-ALU,2,29.99,0
2026-02-04,STICKER-PACK,2,4.99,0
2026-02-04,WIDGET-BLUE,17,19.99,0
2026-02-04,WIDGET-RED,26,19.99,0
2026-02-05,CABLE-USBC,52,9.99,0
2026-02-05,CASE-CLEAR,18,14.99,0
2026-02-05,CHARGER-65W,22,39.99,0
2026-02-05,GADGET-MINI,11,24.99,0
2026-02-05,GADGET-PRO,21,49.99,0
2026-02-05,SCREEN-GUARD,8,12.99,0
2026-02-05,STICKER-PACK,2,4.99,0
2026-02-05,WIDGET-BLUE,26,19.99,0
2026-02-05,WIDGET-RED,22,19.99,0
2026-02-06,CABLE-USBC,39,9.99,0
2026-02-06,CASE-CLEAR,6,14.99,0
2026-02-06,CHARGER-65W,12,39.99,0
2026-02-06,GADGET-MINI,15,24.99,0
2026-02-06,GADGET-PRO,32,49.99,0
2026-02-06,SCREEN-GUARD,6,12.99,0
2026-02-06,STAND-ALU,1,29.99,0
2026-02-06,STICKER-PACK,10,4.99,1
2026-02-06,WIDGET-BLUE,19,19.99,0
2026-02-06,WIDGET-RED,19,19.99,0
2026-02-07,CABLE-USBC,46,9.99,0
2026-02-07,CASE-CLEAR,5,14.99,0
2026-02-07,CHARGER-65W,21,39.99,1
2026-02-07,GADGET-MINI,5,24.99,0
2026-02-07,GADGET-PRO,13,49.99,0
2026-02-07,SCREEN-GUARD,3,12.99,0
2026-02-07,STAND-ALU,9,29.99,0
2026-02-07,STICKER-PACK,1,4.99,0
2026-02-07,WIDGET-BLUE,23,19.99,0
2026-02-07,WIDGET-RED,29,19.99,0
2026-02-08,CABLE-USBC,36,9.99,0
2026-02-08,CASE-CLEAR,22,14.99,0
2026-02-08,CHARGER-65W,8,39.99,0
2026-02-08,GADGET-MINI,4,24.99,0
2026-02-08,GADGET-PRO,16,49.99,0
2026-02-08,SCREEN-GUARD,7,12.99,0
2026-02-08,STICKER-PACK,16,4.99,0
2026-02-08,WIDGET-BLUE,20,19.99,0
2026-02-08,WIDGET-RED,21,19.99,0
2026-02-09,CABLE-USBC,40,9.99,0
2026-02-09,CASE-CLEAR,3,14.99,1
2026-02-09,CHARGER-65W,9,39.99,0
2026-02-09,GADGET-MINI,20,24.99,0
2026-02-09,GADGET-PRO,14,49.99,0
2026-02-09,SCREEN-GUARD,4,12.99,0
2026-02-09,STAND-ALU,3,29.99,0
2026-02-09,STICKER-PACK,7,4.99,0
2026-02-09,WIDGET-BLUE,10,19.99,0
2026-02-09,WIDGET-RED,32,19.99,0
2026-02-10,CABLE-USBC,42,9.99,0
2026-02-10,CASE-CLEAR,8,14.99,0
2026-02-10,CHARGER-65W,18,39.99,0
2026-02-10,GADGET-MINI,12,24.99,0
2026-02-10,GADGET-PRO,14,49.99,0
